ticker,year,EPS,BVPS,P/E,P/B,ROE,Debt/Equity,Current Ratio,Dividend Yield,Payout Ratio,Net Margin,Asset Turnover,Price/Sales,Free CF/Share,Operating CF/Share,Graham Number,Filing Date,Precio Post-Filing,Margen Graham (%),EPS Growth (%)
BEN,2022,2.53,23.479844485369348,8.140586732719251,0.9165307723145033,0.1125878026249281,0.8159325815278964,3.6959418164038627,0.055444495410401466,0.45135072374022756,0.1561151861563931,0.2949081630471195,1.27086921320073,3.8191119296091673,4.003887865766319,36.55940572998487,2022-11-14,26.369999885559082,38.64,-29.33
BEN,2023,1.72,24.320204081632653,13.643180788400542,1.0106823083184384,0.07407966837012982,0.9861960744824577,4.835648293633335,0.050422610052971564,0.6879247847757136,0.11246719494483655,0.2605938674422002,1.5344102733966927,2.020204081632653,2.3238775510204084,30.678850988248954,2023-11-14,24.200000127156574,26.77,-32.02
BEN,2024,0.85,24.54975466143278,22.0878334767642,0.8207821331777008,0.0371599203715992,1.0462740144386438,3.2365875109938433,0.06393656993549361,1.4122203098106711,0.05482425100259495,0.2611467911102897,1.21094892663364,1.558783120706575,1.906378802747792,21.668273071472537,2024-11-12,21.586666425069172,0.38,-50.58
BF-B,2020,1.73,4.13383148619091,35.933474002418386,15.046573670886078,0.41873417721518985,1.3174683544303798,3.706015891032917,0.010936507249070337,0.39298669891172916,0.24591138864109427,0.5822368421052632,8.836450490633363,1.278871411677289,1.5153893650644146,12.685006527392138,2020-06-19,64.05500030517578,-80.2,
BF-B,2021,1.89,5.550366019054306,40.42307813953489,13.74323778614458,0.33998493975903615,0.9634789156626506,4.266884531590414,0.009259756552628097,0.3743078626799557,0.2609072522392372,0.5306654400490647,10.546674244438023,1.577758412795934,1.707322679806991,15.363245586798525,2021-06-21,74.18666712443034,-79.29,9.25
BF-B,2022,1.75,5.71543124672412,38.53890186157518,11.799634548776032,0.3061746437705517,0.8290098648154914,3.6518375241779495,0.02573105953056931,0.9916467780429594,0.213068904144419,0.6171347873842774,8.211441586575134,1.6663917189937332,1.9545647230302436,15.001503435981416,2022-06-17,68.98400115966797,-78.25,-7.41
BF-B,2023,1.64,6.820339973495007,39.954061238825034,9.572836582007344,0.23959608323133416,0.8913708690330477,3.506457564575646,0.012082842287395265,0.4827586206896552,0.18519394512771997,0.5436543654365437,7.399250224692527,0.9537623524746689,1.3356846949317027,15.864127616164897,2023-06-16,65.48600006103516,-75.77,-6.29
BF-B,2024,2.15,7.3825447003950515,22.26118447265625,6.481504947398351,0.2911572362809212,0.8814330395223201,2.588838999358563,0.017722832784778757,0.39453125,0.24509334609861178,0.5116336027430811,5.456068190521781,0.8795240914033342,1.3581195397087285,18.89789935102869,2024-06-14,43.66199951171875,-56.72,31.1
BG,2020,8.02,43.13627270960572,8.058244621519652,1.5202982520415222,0.18866370077442743,1.3353105948261657,1.4730086481565772,0.034248467962126224,0.2759825327510917,0.027654332914694234,1.7503276262946523,0.22284537947154862,-27.726907207146464,-25.132618273383724,88.22664229385788,2021-02-19,76.67333475748698,15.07,
BG,2021,14.49,54.384135722833314,6.335513293397498,1.7166770926691877,0.27096101186595384,0.889294562524449,1.7653367653367653,0.024534384805087205,0.1554379210779596,0.03512983500135245,2.483395608547798,0.22256553664592912,-23.3520614076529,-20.5225829680375,133.1562535108161,2022-02-24,105.75000127156575,25.92,80.67
BG,2022,10.74,62.02582462422682,9.215541169111802,1.6085235561871205,0.17454466608846486,0.6096053772766695,1.745625,0.023522241652173766,0.21677018633540374,0.02394693003331747,2.735231895850285,0.22068391959587694,-41.04571048420214,-37.31367094967852,122.42769507119054,2023-02-24,97.0416653951009,26.16,-25.88
BG,2023,15.07,72.92123719443836,6.697192540191708,1.3843703684130495,0.2067090590728965,0.5304580223020919,2.126967607649278,0.025496273874343302,0.1707534551939367,0.03767215317433658,2.3466813810499763,0.2522976632121263,14.690427104141762,22.230527383577744,157.24429560942485,2024-02-22,93.71833419799805,67.78,40.32
BG,2024,8.14,70.99624439678989,9.549167640316623,1.0952692027680824,0.11469787148189246,0.7181478866135378,2.1463349024882312,0.034814953342519446,0.3324538258575198,0.021409203886420126,2.132937065745612,0.20444007695714395,3.7528530277330683,13.607673192161888,114.03053170652178,2025-02-20,73.11333338419597,55.96,-45.99
BIIB,2020,24.86,66.502796768179,9.848016297555368,3.681950412605254,0.3738773679242638,0.7315869648514528,1.8403880070546736,0.0,0.0,0.29756184639185995,0.5461088838250288,2.9303939127977032,23.64822871348664,26.288377874456184,192.86871019499486,2021-02-03,268.1616668701172,-28.08,
BIIB,2021,10.44,73.07981220657277,22.988286099865043,3.282985995117564,0.14281125530001285,0.6978120812760412,1.8278581731887766,0.0,0.0,0.14169937259258586,0.4599221855067365,3.2574257173297396,22.681421864520456,24.41247484909457,131.02079181307042,2022-02-03,222.03999837239584,-40.99,-58.0
BIIB,2022,20.97,92.20853406744666,13.20570940956382,3.003192739160615,0.22741623687294277,0.493659454093552,2.9916890735761426,0.0,0.0,0.29949672675801603,0.4143259170566219,3.955066742681896,7.873365450791466,9.527185134205093,208.58161852467495,2023-02-15,274.6739990234375,-24.06,100.86
BIIB,2023,8.02,102.27643400138217,32.24874601670829,2.5301038555617117,0.07845588334662217,0.4958444261253835,1.997292024575605,0.0,0.0,0.11805075440237504,0.3663875312909763,3.8069887958030013,8.540428472702143,10.692467173462337,135.85206113839203,2024-02-13,221.80600280761718,-38.75,-61.75
BIIB,2024,11.2,114.72889498970487,13.650559980394558,1.3328813113184972,0.09764297678870543,0.39664393395549175,1.3487194327883085,0.0,0.0,0.16868715054930292,0.344960480297191,2.3026740664951064,17.266300617707618,19.73575840768703,170.0343539917908,2025-02-12,136.49199829101562,24.57,39.65
BK,2020,3.84,51.41333057937517,10.452642289189935,0.8254668491954325,0.07897207484552739,0.821794283967599,0.8435024772002904,0.03427917842530213,0.35830799004700026,0.23377714581178904,0.03294487397606216,2.443588880558428,4.28360231197781,5.655342884628984,66.6491692525722,2021-02-25,43.69166564941406,52.54,
BK,2021,4.17,50.51502221491833,13.162714126097365,1.1497569921457451,0.08734953757494074,0.8887391364967235,0.7663226985524365,0.02673880963233543,0.35195530726256985,0.2404528881212819,0.035174760034020494,3.165012627134907,1.9051420052705408,3.3313573696597625,68.844549234596,2022-02-25,52.25333340962728,31.75,8.59
BK,2022,2.91,50.22266936927607,14.348937178390983,0.906363611724849,0.06316590563165905,1.0602936122158393,0.7402548288587537,0.03726995887121359,0.5347842984842596,0.16047149806660846,0.039513730244983156,2.3025954446800547,16.918433472902397,18.577973733398434,57.34395588859693,2023-02-27,50.81666692097982,12.84,-30.22
BK,2023,3.89,51.9979746680458,12.419595693852708,1.0010005261221486,0.08059847927397597,1.1342408633799361,0.7836290479264464,0.03643644112665206,0.45252586731588557,0.1900190828658995,0.04219070599228549,2.3599601833111663,5.98416720977363,7.540152716151257,67.46200955219692,2023-12-31,52.144999504089355,29.37,33.68
BK,2024,5.84,55.64054361233955,12.59448919205298,1.3808276305726317,0.109637446149378,1.099859625344886,0.6456653055714913,0.027027483671840016,0.3403973509933775,0.24811041735129807,0.04388267189663129,3.1248239697666778,-1.0530738444467187,0.925142878689125,85.5053649232691,2025-02-27,86.82999928792317,-1.53,50.13
BKNG,2020,1.44,119.41719138966174,1546.7823894915255,18.651167173513183,0.012058042100960556,2.5301451052524015,3.5637956204379564,0.0,0.0,0.008681577398469689,0.31068848861662246,13.428511032960564,-4.905549860887392,2.0744862595792455,62.20222665648747,2021-02-24,2320.4866536458335,-97.32,
